VideoID,AudioID,Link,Search term,Contextual description,Disgust stimulus,Elicitor category,Elicitor category; 1moral,Disgust category,Noise level,Gender,Age,Linguistic group,Confidence in disgust category,Experience valence,Intensity of expression,Main sense,Vocalisation type,Sound structure,Nationality,Notes,file,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
v_gp_001_03,a_gp_001_03,https://www.youtube.com/watch?v=SF5gUyykxNU,try not to look away challenge,Reaction to video of invase nose procedure,"Footage of invase nose procedure, removal of object",body products,body products,pathogen disgust,1,female,4,1,3,negative,1,Sight,Nonverbal vocalisation,Snorting noise,US,,a_gp_001_03,32.745235,0.2676667,24.894817,35.87429,37.68508,12.790264,409.4631,477.43527,119.710045,48.247765,0.9023503,0.42679736,0.64575744,0.989505,1.2468376,0.6010802,5.8284044,2.3853853,3.496205,1.4007562,0.46777555,0.52077746,15.133933,0.37480274,2.1521482,3.4255207,-3.7421677,-2.3709867,-17.768438,-0.74529564,0.06309752,1.1246471,1.4055648,0.68758863,0.18118152,22.602804,2.2803879,6.720671,17.222027,0.37337643,758.92365,0.33010003,1291.0503,0.13295996,-93.05164,-0.9893727,1843.8807,0.12557738,786.57025,0.38696596,-87.262085,-0.9839615,3022.9534,0.16238795,729.3398,0.44479725,-89.55146,-0.9397069,-9.446538,-0.31350207,15.791172,0.32700288,0.020640984,1.4860595,-0.02544305,-0.32720184,0.5194961,0.45115826,15.463029,0.31214824,1.2329144,5.6753874,-4.67982,-1.7731638,-21.633007,-0.58852464,-9.187619,15.376092,0.0023171396,-0.019355597,0.41499862,4.5751634,4.7297297,0.11571428,0.09997958,0.07285714,0.042330094,-33.11633
v_gp_001_04,a_gp_001_04,https://www.youtube.com/watch?v=SF5gUyykxNU,try not to look away challenge,Reaction to video of invase nose procedure,"Footage of invase nose procedure, removal of object",body products,body products,pathogen disgust,1,female,4,1,3,negative,1,Sight,Interjection,Euuughhh,US,,a_gp_001_04,27.45419,0.37807003,14.819949,35.389126,36.746414,21.926464,83.13681,21.020103,202.2111,200.19005,0.72130036,0.7586938,0.19930866,0.52800655,1.3134623,1.1141536,2.8573048,3.8149526,3.2066035,1.0588187,0.48538622,0.69960666,23.867493,0.16833125,-6.127229,-2.2681596,-8.823265,-1.3869632,2.5517895,4.3487515,0.054602407,0.960091,1.8096673,0.39904854,-4.9600224,-0.80983096,-3.0375497,-9.590837,10.378894,1.5383202,635.0624,0.30935052,1307.73,0.18383944,-66.49209,-1.1711472,1597.6355,0.1576007,1153.1488,0.4073036,-63.633743,-1.2338083,2879.678,0.087489344,831.8214,0.67028666,-71.54693,-1.0268466,-7.273573,-1.3110855,23.147589,0.32214886,-0.03672948,-0.84785277,0.00016389118,51.375443,0.5518994,0.66436666,23.224619,0.16946408,-7.6209316,-1.8286439,-10.024237,-1.2366898,1.4258114,8.095051,-13.945677,27.462084,-0.06087153,-0.005381793,0.3211985,1.5625,4.9180326,0.13666667,0.18172015,0.043333333,0.023570225,-32.47229
v_gp_001_05,a_gp_001_05,https://www.youtube.com/watch?v=SF5gUyykxNU,try not to look away challenge,Reaction to video of removal of toenail,Footage of nail being removed from toe,body products,body products,pathogen disgust,2,female,4,1,3,negative,2,Sight,Interjection,aaaAAAHHH,US,,a_gp_001_05,43.101517,0.33736387,33.20741,47.73924,54.720345,21.512936,94.060295,46.669765,263.72888,185.51527,1.8588609,0.45582378,0.60517526,2.214724,2.5512204,1.9460452,6.759683,3.6153967,4.6998253,2.0750468,1.0452132,0.53766245,11.364498,0.8755508,-23.894556,-0.6076437,-9.403848,-2.276872,-8.145588,-1.4735194,0.05364467,1.123409,1.8119826,0.46137688,2.2142959,2.920598,11.774957,1.7783445,16.437881,0.8554274,756.4815,0.40324026,943.86584,0.2801679,-49.10756,-1.4745703,1735.4677,0.14222263,1026.2021,0.26237014,-29.890291,-1.5732316,2713.1606,0.07801956,568.3125,0.37917346,-33.055172,-1.3855513,1.2154678,5.8713565,15.250964,0.57834715,0.008552545,3.465924,0.0058726617,1.2886204,1.0682775,0.47720292,10.304024,0.91783553,-24.074133,-0.6096763,-10.025106,-2.111495,-9.0094795,-1.2899964,-2.85376,10.393974,-0.01624145,0.0026701905,0.3817143,3.267974,2.7210886,0.3275,0.222977,0.04,0.02,-21.464687
v_gp_001_06,a_gp_001_06,https://www.youtube.com/watch?v=SF5gUyykxNU,try not to look away challenge,Reaction to video of removal of toenail,Footage of nail being removed from toe,body products,body products,pathogen disgust,1,male,4,1,3,negative,3,Sight,Nonverbal vocalisation,Gasp,US,,a_gp_001_06,27.916292,0.43995753,13.212797,25.341467,40.27955,27.066751,306.92792,200.9068,93.411575,64.26116,0.71944875,0.87187344,0.26477313,0.44337025,1.3899866,1.1252135,8.507432,2.991748,9.068583,7.5706253,0.43773964,1.1095262,23.753212,0.30302325,5.354168,1.3891084,4.647464,3.612455,-5.5795317,-2.0757446,0.082894765,1.2444041,1.3333813,0.5282968,1.2442986,3.3048272,19.317259,1.3522435,19.779005,0.5058723,740.14526,0.33190653,1166.647,0.20336366,-31.259094,-1.5212442,1796.0887,0.2071785,837.57214,0.48635283,-34.376427,-1.2947398,2828.752,0.11288525,762.7449,0.36927134,-39.36719,-1.0810555,-11.90106,-0.46891057,21.90424,0.33939514,-0.0076490967,-6.456216,-0.016809475,-0.5675333,0.39195052,1.2135935,24.00359,0.27132294,5.857183,1.2882328,6.0427685,2.7211277,-5.3329763,-2.2281134,-4.9429398,13.892331,0.05276663,-0.016011376,0.80387,0.94786733,0.9852217,0.94,0.51,0.055,0.024999999,-28.28999
v_gp_001_07,a_gp_001_07,https://www.youtube.com/watch?v=SF5gUyykxNU,try not to look away challenge,Reaction to video of removal of toenail,Footage of nail being removed from toe,body products,body products,pathogen disgust,1,male,4,1,3,negative,3,Sight,Interjection,Euuooh,US,,a_gp_001_07,30.834175,0.5462682,13.277654,24.369402,53.114437,39.836784,31.914066,78.442955,94.086655,0.0,1.0294544,0.9000897,0.26528788,0.4049456,2.1616235,1.8963356,2.0929065,1.2727214,10.303109,0.0,1.0343668,1.2176212,17.319626,0.4600773,3.2229877,1.4282804,-0.3527796,-76.57447,-22.147326,-1.3096282,0.058038563,1.1379077,1.4797409,0.7638804,2.7008493,2.71267,25.880354,1.4080577,18.250507,0.5369067,744.71625,0.43048343,1085.4225,0.19795953,-39.460674,-1.529457,1815.6826,0.23000312,757.7216,0.4510415,-38.437668,-1.3291508,2895.293,0.10373902,676.4542,0.66402674,-41.00884,-1.1910446,-13.83767,-0.48499107,23.580215,0.3532738,0.03445076,1.756432,-0.024017371,-0.7816441,1.2357414,1.0553495,17.061874,0.45764717,2.586581,1.6354806,-5.17592,-5.1985054,-24.976582,-1.1490704,-8.055254,14.654309,-0.04276737,0.0038140414,0.09755203,1.1111112,3.5714288,0.24333334,0.23976839,0.049999997,0.0,-19.829586
v_gp_001_08,a_gp_001_08,https://www.youtube.com/watch?v=SF5gUyykxNU,try not to look away challenge,Reaction to video of an insect crawling in an ear,Footage of insect crawling around in an ear,body products,body products,pathogen disgust,1,male,4,1,3,negative,2,Sight,Interjection,Euoooooooooh,US,,a_gp_001_08,30.953836,0.20512915,24.552422,33.833244,35.90135,11.348927,101.869064,78.45292,372.82324,544.24164,2.1120737,0.3508093,2.0885308,2.397603,2.5480218,0.459491,5.328821,4.8433533,2.0035331,1.6713045,1.4329497,0.39821306,27.928087,0.1826035,-16.334572,-0.60183966,5.554007,1.0774535,-45.716484,-0.44847545,0.06927163,1.4287983,2.4627373,0.54419404,-1.7918161,-2.0615282,-4.1695395,-4.1470966,1.8551992,5.745852,712.8099,0.3878359,1126.8164,0.19922313,2.2650871,13.111838,1865.0862,0.25073755,577.43054,0.5721643,-5.014947,-4.765754,2997.529,0.11069299,614.7624,0.5177473,-6.709079,-3.6281674,-4.1204615,-1.8181515,13.108596,0.5873906,0.012970084,2.8615344,-0.021313634,-0.25279108,1.411443,0.3979572,28.186499,0.17644532,-16.124159,-0.62101835,5.708274,1.0709152,-45.513924,-0.45940936,-0.43182155,9.294658,0.042865183,-0.02442614,1.8226147,2.4489796,0.8403362,1.165,0.825,0.02,0.0,-21.291075
v_gp_001_09,a_gp_001_09,https://www.youtube.com/watch?v=SF5gUyykxNU,try not to look away challenge,Reaction to a video of a girl vomiting on a rollercoaster,Footage of a girl throwing up,body products,body products,pathogen disgust,1,female,4,1,3,negative,2,Sight,Nonverbal vocalisation,OoooOOOOOH,US,,a_gp_001_09,46.601677,0.07765632,43.584957,47.742046,49.8677,6.2827415,24.257404,0.0,148.18643,109.31453,3.027631,0.18658815,2.729711,3.1206198,3.4094877,0.67977667,2.8425865,0.9958125,4.591562,1.9417474,1.1158036,0.5324368,3.7894864,1.6813833,-30.166536,-0.38390473,-42.126373,-0.25482124,-29.346502,-0.4553546,0.012904366,4.321248,0.41399497,0.82312006,15.411759,0.27769333,0.436427,21.859789,22.137661,0.40592358,806.0321,0.38624853,974.89075,0.13025287,16.869167,0.41077322,1937.202,0.22661136,873.6364,0.6432459,1.3726968,6.2036853,3073.5408,0.1317646,768.3899,0.7247683,-7.280416,-0.9947249,-0.44406465,-17.467947,23.609192,0.2233429,0.09596586,0.32311547,0.008077106,1.9524004,1.1326942,0.5233677,3.5069969,1.762728,-31.130371,-0.31831726,-42.274002,-0.25588584,-28.533936,-0.43619388,0.0,0.0,0.0,0.0,0.0,0.7905138,0.4048583,2.46,0.0,0.0,0.0,-14.909537
v_gp_001_10,a_gp_001_10,https://www.youtube.com/watch?v=SF5gUyykxNU,try not to look away challenge,Reaction to a video of abscess removal on the back of a cow,Footage of abscess on the back of a cow being opened,envelope violations,envelope violations,pathogen disgust,1,male,4,1,3,negative,3,Sight,Nonverbal vocalisation,"Retches, noises in throat",US,,a_gp_001_10,18.55989,0.27838138,14.805634,17.658121,22.313248,7.507614,186.87672,110.83742,119.22149,75.35272,0.60925174,0.422569,0.51804674,0.5651281,0.6289815,0.110934734,3.7744768,4.447552,-0.7378216,11.181154,0.3154638,0.51811594,29.533861,0.40309605,-7.953702,-0.7830323,14.420049,0.5334538,-19.79677,-0.40157574,0.13735875,1.1318477,1.4525139,0.5781564,-1.474096,-1.2701936,16.980312,1.8929385,15.831419,0.7656958,491.85645,0.08470424,1094.4636,0.08736571,-39.44709,-1.6155478,1517.6375,0.08240527,1344.2494,0.30911568,-44.48447,-1.36456,2481.3486,0.06746885,1060.5042,0.38370562,-48.081432,-1.2317883,-14.399804,-0.13248374,22.489363,0.11236434,-0.030475099,-0.7552075,-0.01835846,-0.35768503,0.3086317,0.37830594,33.508263,0.1407334,-9.23685,-0.53888524,16.047697,0.4048971,-21.683638,-0.24125578,-2.154187,7.6194034,-0.0005665795,-0.011565856,0.2761403,0.7936508,0.536193,1.61,1.5699999,0.15333332,0.08730534,-35.567585
v_gp_001_11,a_gp_001_11,https://www.youtube.com/watch?v=SF5gUyykxNU,try not to look away challenge,Reaction to a video of abscess removal on the back of a cow,"Footage of abscess on the back of a cow being opened, yellow liquid spills",envelope violations,envelope violations,pathogen disgust,1,female,4,1,3,negative,3,Sight,Interjection,"Hmmmmm, hmm hmm",US,,a_gp_001_11,27.43778,0.42963016,15.3175,25.482027,40.233948,24.916447,462.33118,951.69366,84.53665,40.423775,1.4490914,0.80613047,0.46207285,0.58557314,2.902407,2.440334,15.712297,15.871202,10.762949,11.906496,0.61073506,0.768373,24.37873,0.342527,-10.570961,-0.92090774,12.869957,0.9676897,-19.383072,-0.7179865,0.069621965,1.5499529,1.1015812,1.0200411,2.6916516,3.3603792,6.805131,4.2326584,11.107639,1.1775591,743.5557,0.24358682,1173.8123,0.22497436,-23.209425,-1.9442698,1819.564,0.18047355,1003.60284,0.5064853,-31.503643,-1.3221803,2779.423,0.09610216,717.086,0.47574428,-32.290897,-1.2849207,-9.366379,-0.5123443,17.67015,0.24598713,0.021503225,2.6872566,-0.0129881585,-0.7946863,0.61821455,0.75528157,24.458447,0.3387956,-11.029292,-0.8765319,12.675226,1.0027399,-19.322704,-0.735973,-8.958677,15.160998,0.012076284,-0.0140292095,0.40542525,1.2711865,2.6086957,0.345,0.37406552,0.0275,0.008291562,-22.071726
v_gp_001_12,a_gp_001_12,https://www.youtube.com/watch?v=SF5gUyykxNU,try not to look away challenge,Reaction to a video of abscess removal on the back of a cow,"Footage of abscess on the back of a cow being opened, yellow liquid spills",envelope violations,envelope violations,pathogen disgust,1,male,4,1,3,negative,3,Sight,Interjection,Ooohhhffff,US,,a_gp_001_12,19.29498,0.34048492,13.73605,16.612127,28.399286,14.663237,102.42208,70.675316,74.856995,24.631699,0.88109446,0.6720587,0.4751996,0.53217703,1.2129401,0.7377405,2.1150935,1.4149902,1.6378554,0.97475,0.46049795,0.62965006,28.230806,0.2784881,-2.0949476,-4.640995,12.54678,0.86120117,-10.533698,-1.034541,0.07099949,1.0517176,1.344774,0.68275034,-1.278007,-4.5299206,2.8804278,10.963293,12.908089,1.9536637,675.1887,0.22747461,1261.3698,0.14685771,-38.068424,-1.7063059,1779.2216,0.15820542,1006.4732,0.37263277,-46.666817,-1.3061403,2833.9822,0.10715366,823.77814,0.47139144,-49.01744,-1.2259704,-14.089341,-0.31927404,21.742199,0.1825902,-0.016279863,-2.4509885,-0.019604094,-0.75336385,0.4692697,0.6555081,30.49786,0.16777974,-1.3060478,-8.001356,14.291092,0.7045183,-11.687819,-0.95932317,-2.9956443,11.188007,-0.020322826,-0.0022111023,0.48458222,0.94786733,1.4778326,0.57,0.30210373,0.13499999,0.005,-25.039005
v_gp_001_13,a_gp_001_13,https://www.youtube.com/watch?v=SF5gUyykxNU,try not to look away challenge,Reaction to video of invase nose procedure,"Footage of invase nose procedure, removal of object",body products,body products,pathogen disgust,1,male,4,1,3,negative,2,Sight,Interjection,Oooooh,US,,a_gp_001_13,26.634604,0.2802552,22.027552,26.494423,30.58213,8.554579,95.22853,71.22744,34.202637,0.0,1.2364818,0.49797273,0.6979208,1.4208142,1.8406905,1.1427697,3.1628923,1.4905739,5.0315285,0.66918397,0.6801639,0.5496151,33.192,0.3580519,3.4308252,4.5114946,2.3285716,3.979574,-16.288868,-0.78551716,0.020843714,1.6200039,0.96059746,0.8451216,3.9327734,1.5496095,-3.9921975,-1.4659313,21.519608,0.40637526,579.53204,0.42210174,1295.6266,0.17132416,-24.996986,-2.242339,1585.6865,0.25040275,877.1339,0.23671469,-33.89936,-1.5476583,2708.399,0.10954466,727.7151,0.7052484,-44.139374,-1.0952554,-16.7647,-0.5531214,25.81577,0.27366954,0.028319577,1.2474052,-0.026549004,-0.6294243,0.74024904,0.50025034,35.456173,0.32327202,6.3357887,2.2193174,3.978124,2.014002,-17.359373,-0.69465303,-6.947443,21.029278,-0.01226456,-0.0039570318,0.4164948,1.6806724,2.6785715,0.32333332,0.3026916,0.07,0.0,-22.201433
v_gp_002_01,a_gp_002_01,https://www.youtube.com/watch?v=VzQYeO1xo80,try not to look away challenge,Reaction to video of maggots eating a chicken corpse,Footage of maggots wriggling inside a chicken corpse,animals,animals,pathogen disgust,1,female,5,1,3,negative,3,Sight,Nonverbal vocalisation,laughter,US,,a_gp_002_01,38.312016,0.32391134,31.972963,38.08641,46.99614,15.023176,168.30853,85.49313,138.47098,118.28132,1.7355924,0.7006503,0.30413157,1.9140016,3.0159326,2.711801,28.775707,21.414057,14.1238,8.526582,1.2653184,0.93027467,13.111868,0.9428783,-16.581718,-1.2918105,-8.681179,-1.9522867,0.63113886,17.933472,0.06307597,1.7369555,1.2554733,0.74621165,2.744826,2.7277184,1.6238066,9.384291,12.614252,0.931577,841.62286,0.38803932,1148.2906,0.27921975,-65.22983,-1.431724,1773.6439,0.19053495,1203.8927,0.38493046,-51.373642,-1.6965355,2839.2168,0.10055098,816.9056,0.40824953,-61.059822,-1.3295512,2.5623217,3.40282,17.620485,0.27834693,0.056283984,0.79717255,0.0071029905,1.612058,1.6440754,0.7188795,10.486148,1.2138559,-25.61254,-0.69581455,-15.726105,-0.87010443,-1.3345288,-9.499022,-11.067568,21.356829,-0.028630586,-0.0036980917,0.28736284,3.448276,2.142857,0.33166668,0.3057459,0.09714285,0.079230994,-21.596678
v_gp_002_02,a_gp_002_02,https://www.youtube.com/watch?v=VzQYeO1xo80,try not to look away challenge,Reaction to video of maggots eating a chicken corpse,Footage of maggots wriggling inside a chicken corpse,animals,animals,pathogen disgust,1,female,5,1,3,negative,3,Sight,Nonverbal vocalisation,"Scream, OOAH",US,,a_gp_002_02,46.217426,0.18079591,38.079056,50.503204,51.988003,13.908947,491.72342,389.33035,90.33104,73.259705,2.7255492,0.42767236,1.7829924,2.888842,3.7956562,2.0126638,23.933968,12.005814,1.4572945,8.825709,2.0257735,0.5425938,-1.95208,-6.614157,-29.862246,-0.42704263,-17.313675,-0.6977152,-16.77529,-0.62534755,0.028108094,1.3259603,1.138027,0.7254977,6.062002,1.016127,5.033326,2.315117,10.028799,0.7566409,1072.9929,0.28544965,919.5827,0.30519226,-11.988547,-5.884781,2071.982,0.16394909,824.1117,0.43108413,-16.366999,-3.5830152,3042.2627,0.09945577,760.5017,0.48060232,-17.388123,-3.379912,6.495983,0.9127359,11.14545,0.7158945,0.06443185,0.50884825,0.008720076,1.3715125,2.2615716,0.4229349,-4.8815064,-2.3656988,-32.465054,-0.24126677,-19.118383,-0.6032695,-18.979134,-0.42727187,-8.137342,17.754663,-0.0076377387,-0.005260229,0.20582832,2.7027028,2.8985507,0.29999998,0.17,0.06,0.0,-19.28529
v_gp_002_03,a_gp_002_03,https://www.youtube.com/watch?v=VzQYeO1xo80,try not to look away challenge,Reaction to video of a blackhead being popped and removed,Footage of very big blackhead being popped,body products,body products,pathogen disgust,1,female,5,1,3,negative,3,Sight,Nonverbal vocalisation,"scream, laughter",US,too long so need to check the video and choose the vocalisation.,a_gp_002_03,43.179935,0.19993564,38.42523,43.036438,51.89718,13.471951,151.53448,88.2409,106.15085,98.889145,2.0641599,0.5228489,0.8295567,2.4091878,3.1695967,2.34004,18.598629,13.076179,11.4270935,9.152615,1.3244897,0.6608072,18.082699,0.56912047,-23.045015,-0.71880335,-12.856116,-1.000104,1.4277232,7.520622,0.054638647,1.6430621,1.4261309,0.6194965,4.189074,1.3602092,2.9081547,3.7847562,12.296715,0.8864808,723.6015,0.398559,1193.3528,0.2262614,-37.132076,-1.937517,1710.1091,0.1817276,1050.2949,0.22772987,-25.610058,-2.301246,2684.1755,0.13999704,911.76355,0.3920583,-31.423409,-1.805663,-1.0866368,-8.220693,13.61839,0.6082041,0.0655578,0.4672213,-0.004500976,-2.7306473,1.3580374,0.63411784,17.50679,0.5865331,-24.14383,-0.6954866,-14.293222,-0.8753737,1.9310644,5.725131,-2.995799,12.611541,0.06638158,-0.0074672643,1.0671905,4.5454545,2.1798365,0.39624998,0.3889067,0.056666665,0.035901096,-21.083725
v_gp_002_04,a_gp_002_04,https://www.youtube.com/watch?v=VzQYeO1xo80,try not to look away challenge,Reaction to video of a blackhead being popped and removed,Footage of very big blackhead being popped,body products,body products,pathogen disgust,2,female,5,1,3,negative,2,Sight,Interjection,Ooooooh,US,,a_gp_002_04,36.046307,0.19155149,32.249268,33.346554,42.939728,10.69046,188.95883,141.82281,64.616905,52.522766,1.2459664,0.49414393,0.7359271,1.0705239,1.6769226,0.94099545,7.539755,5.976143,5.713318,3.4074063,0.7723903,0.5329846,36.06161,0.11789624,-3.6071386,-2.180441,-4.447847,-1.9355999,-11.514114,-0.7443574,0.042492535,2.0806172,1.1843882,0.5573212,6.6768236,0.5582168,2.5702944,3.8049657,22.70682,0.43692786,644.81036,0.41298684,1318.6213,0.25350222,-16.65535,-2.0583258,1586.3259,0.2403614,993.9345,0.1801663,-23.944538,-1.364446,2823.4644,0.16303518,747.8341,0.4195261,-35.619358,-0.8599648,-13.59532,-0.38062742,23.128206,0.32304856,0.046164814,0.59215117,-0.022518752,-0.3695336,0.81027603,0.49615377,36.289795,0.11902195,-3.7619658,-2.105542,-4.847448,-1.7696815,-11.556674,-0.76083964,-12.560666,21.448408,0.049026266,-0.018049344,0.4766686,3.4482758,1.5306123,0.62,0.286007,0.024999999,0.005,-24.418074
v_gp_002_05,a_gp_002_05,https://www.youtube.com/watch?v=VzQYeO1xo80,try not to look away challenge,Reaction to video of a blackhead being popped and removed,Footage of very big blackhead being popped,body products,body products,pathogen disgust,2,male,5,1,3,negative,2,Sight,Interjection,Euuhh,US,,a_gp_002_05,34.791622,0.37694785,22.077387,35.05583,43.1301,21.052713,155.86247,33.956944,89.57745,128.61159,1.7324653,0.5192396,0.87504077,1.1138225,2.7280629,1.8530221,7.0212464,4.1235957,8.154995,4.8658924,1.2770091,0.6161216,34.46046,0.36637658,-12.591955,-0.78081495,-4.8487134,-1.3616836,-13.892842,-0.9589847,0.0692546,1.2722661,1.5776602,0.4232681,2.3522868,2.0957258,5.3811398,2.9642422,24.27571,0.3945371,758.9608,0.34406847,1164.3545,0.22510391,-14.48409,-2.8886092,1748.6046,0.17147277,925.94183,0.3136974,-21.736343,-1.7044247,2848.2773,0.11397061,844.70856,0.44167396,-33.101505,-1.0763795,-10.254454,-0.579873,23.941626,0.17971349,0.039169487,0.4735409,-0.020297414,-0.4913106,1.2625637,0.61098105,34.402454,0.38425496,-13.07283,-0.76893544,-4.952159,-1.3425703,-14.2094555,-0.94684327,-15.1916895,27.309849,0.024048198,-0.018189017,0.62552047,3.4883723,2.4691358,0.375,0.005,0.03,0.0,-21.058111
v_gp_002_06,a_gp_002_06,https://www.youtube.com/watch?v=VzQYeO1xo80,try not to look away challenge,Reaction to video of a blackhead being popped and removed,Footage of very big blackhead being popped,body products,body products,pathogen disgust,2,female,5,1,3,negative,2,Sight,Nonverbal vocalisation,"Eughhh...slaps table, Pfffff",US,The woman slaps the table in disgust during the fragment in between vocalisations : probably need to delete it because the background music is too loud,a_gp_002_06,32.84132,0.33693933,19.881603,35.056023,46.073994,26.19239,172.7918,112.740486,128.31796,125.69858,1.2674621,0.41124624,0.9018298,1.1261878,1.4373418,0.53551203,16.372309,10.996,5.640284,6.661276,0.7915481,0.82242393,35.95266,0.20578903,-13.473238,-0.67812616,6.204364,0.86000764,-4.923841,-1.7841696,0.0549271,1.6580902,1.2104769,0.5144009,2.601618,1.9253534,0.6753845,14.747577,14.858453,0.6600301,760.2715,0.33195898,1304.6189,0.19050348,-12.298022,-2.4074485,1714.5634,0.16091682,1092.7139,0.24469839,-16.64817,-1.5066928,2747.431,0.11804458,854.0823,0.33908024,-23.870634,-1.036434,-9.581118,-0.432886,17.846628,0.25960124,0.040695876,0.74217564,-0.015086856,-0.5578743,0.78971803,0.8481809,35.963802,0.20750661,-13.454535,-0.68922186,6.2167773,0.86791235,-4.809863,-1.8465098,-7.3083987,14.346357,0.06779003,-0.014947783,0.9507333,2.333932,0.72595286,1.345,0.8294727,0.02,0.0,-25.736988
v_gp_002_07,a_gp_002_07,https://www.youtube.com/watch?v=VzQYeO1xo80,try not to look away challenge,Reaction to video of a person vomiting up insects,Footage of insect being vomited up by a person,body products,body products,pathogen disgust,1,female,5,1,3,negative,2,Sight,Nonverbal vocalisation,"Euuuyaaahhh, laughter",US,euuuyaaahh is the part of the laughing,a_gp_002_07,44.02563,0.13116385,40.74948,46.37255,47.237507,6.4880257,154.22658,202.77388,37.578686,21.722235,2.6456535,0.42157212,1.7564704,3.1700535,3.3952272,1.6387568,24.21765,16.576569,18.827936,11.027053,1.3480335,0.8389243,2.6493979,3.7842138,-31.797552,-0.52748907,-20.658928,-1.0453618,-7.518538,-1.0832543,0.017866068,2.0988805,0.6448447,0.9385691,10.250123,0.7439933,-3.0055885,-2.3616538,11.464006,0.6407064,1017.6521,0.33962202,992.72845,0.17574105,-18.976517,-4.1870804,2039.0996,0.17575489,1058.1243,0.3391257,-20.468649,-3.4021113,3034.9487,0.11346284,859.279,0.31887645,-26.956257,-2.4977472,5.5712833,1.00084,14.557554,0.41332722,0.08797763,0.38131502,0.008025445,1.5062039,1.4950932,0.7472504,0.95342374,10.261767,-36.24073,-0.36235973,-27.185307,-0.4803096,-9.080244,-0.83926487,-3.8773823,13.776771,-0.0008795988,0.004961556,0.40002412,3.448276,1.0526316,0.81333333,0.844209,0.11666667,0.10143415,-18.913437
